Date,Directories,Files,"Lines of Code (LOC)","Cyclomatic Complexity / Lines of Code","Comment Lines of Code (CLOC)","Non-Comment Lines of Code (NCLOC)",Namespaces,Interfaces,Traits,Classes,"Abstract Classes","Concrete Classes","Average Class Length (NCLOC)",Methods,"Non-Static Methods","Static Methods","Public Methods","Non-Public Methods","Average Method Length (NCLOC)","Cyclomatic Complexity / Number of Methods","Anonymous Functions",Functions,Constants,"Global Constants","Class Constants"
"Mon Dec 4 18:00:36 2006 +0000",25,110,35989,0.1794353933845,13708,22281,0,0,0,87,0,87,252.64367816092,1031,1031,0,1031,0,21.319107662464,4.560620756547,0,65,148,148,0
"Fri Dec 1 01:24:42 2006 +0000",25,109,35384,0.17950462710942,13340,22044,0,0,0,86,0,86,252.31395348837,1016,1016,0,1016,0,21.357283464567,4.5718503937008,0,65,149,149,0
"Wed Nov 29 08:14:55 2006 +0000",25,109,35522,0.17918057937009,13360,22162,0,0,0,86,0,86,253.6976744186,1017,1017,0,1017,0,21.453294001967,4.5821042281219,0,65,149,149,0
"Tue Nov 28 22:34:28 2006 +0000",25,109,35858,0.1792018590517,13481,22377,0,0,0,86,0,86,256.41860465116,1028,1028,0,1028,0,21.451361867704,4.5817120622568,0,65,149,149,0
"Mon Nov 27 20:15:24 2006 +0000",25,109,35692,0.17888839085612,13382,22310,0,0,0,86,0,86,255.47674418605,1027,1027,0,1027,0,21.393378773126,4.5666991236611,0,65,149,149,0
"Mon Nov 27 04:46:00 2006 +0000",25,109,35685,0.17860185641899,13384,22301,0,0,0,86,0,86,255.3488372093,1027,1027,0,1027,0,21.382667964946,4.5589094449854,0,65,149,149,0
"Sun Nov 26 00:06:20 2006 +0000",25,109,35634,0.17921050265264,13392,22242,0,0,0,86,0,86,254.55813953488,1023,1023,0,1023,0,21.399804496579,4.5757575757576,0,65,149,149,0
"Sat Nov 25 09:27:01 2006 +0000",25,109,35609,0.17862451020132,13406,22203,0,0,0,86,0,86,254.12790697674,1025,1025,0,1025,0,21.321951219512,4.5492682926829,0,65,149,149,0
"Fri Nov 24 12:30:59 2006 +0000",25,109,35376,0.17858759619737,13286,22090,0,0,0,84,0,84,258.67857142857,1014,1014,0,1014,0,21.42899408284,4.5670611439842,0,65,149,149,0
"Thu Nov 23 10:48:22 2006 +0000",25,109,35353,0.17864262413918,13281,22072,0,0,0,84,0,84,258.45238095238,1011,1011,0,1011,0,21.473788328388,4.5766567754698,0,65,149,149,0
"Wed Nov 22 21:32:59 2006 +0000",25,109,35326,0.17861030478955,13278,22048,0,0,0,84,0,84,258.27380952381,1011,1011,0,1011,0,21.458951533136,4.5746785361029,0,65,148,148,0
"Wed Nov 22 04:27:23 2006 +0000",25,109,35308,0.1786200635497,13278,22030,0,0,0,84,0,84,258.09523809524,1011,1011,0,1011,0,21.444114737883,4.5717111770524,0,65,148,148,0
"Tue Nov 21 20:17:26 2006 +0000",25,110,35409,0.17870429180655,13367,22042,0,0,0,84,0,84,257.7619047619,1011,1011,0,1011,0,21.416419386746,4.5776458951533,0,65,148,148,0
"Wed Nov 15 03:08:41 2006 +0000",25,110,35363,0.17795460710733,13245,22118,0,0,0,84,0,84,257.5,1011,1011,0,1011,0,21.394658753709,4.5746785361029,0,65,148,148,0
"Thu Nov 9 16:26:54 2006 +0000",25,110,35356,0.17766612348361,13264,22092,0,0,0,84,0,84,257.08333333333,1009,1009,0,1009,0,21.402378592666,4.5688800792864,0,66,148,148,0
"Wed Nov 8 01:56:07 2006 +0000",25,110,35112,0.17691605839416,13192,21920,0,0,0,84,0,84,254.92857142857,1003,1003,0,1003,0,21.349950149551,4.543369890329,0,66,148,148,0
"Fri Nov 3 19:38:54 2006 +0000",25,110,35170,0.17614437019865,13171,21999,0,0,0,84,0,84,255.96428571429,1003,1003,0,1003,0,21.436689930209,4.5413758723829,0,66,148,148,0
"Thu Nov 2 03:51:26 2006 +0000",25,110,35019,0.17576643669758,13132,21887,0,0,0,84,0,84,254.55952380952,998,998,0,998,0,21.425851703407,4.5310621242485,0,66,148,148,0
"Wed Nov 1 04:54:25 2006 +0000",25,110,34965,0.17579950517731,13139,21826,0,0,0,84,0,84,253.90476190476,995,995,0,995,0,21.435175879397,4.5316582914573,0,66,148,148,0
"Tue Oct 31 05:01:48 2006 +0000",25,110,34988,0.17544342087172,13169,21819,0,0,0,84,0,84,253.85714285714,997,997,0,997,0,21.38816449348,4.5155466399198,0,66,150,150,0
"Sat Oct 28 00:42:51 2006 +0000",25,110,34967,0.17538066409833,13163,21804,0,0,0,84,0,84,253.7380952381,995,995,0,995,0,21.421105527638,4.5206030150754,0,65,150,150,0
"Thu Oct 26 16:29:10 2006 +0000",25,108,34847,0.17527573529412,13087,21760,0,0,0,82,0,82,259.5487804878,991,991,0,991,0,21.476286579213,4.5267406659939,0,65,149,149,0
"Fri Oct 20 21:58:43 2006 +0000",25,107,34675,0.17544996067182,13062,21613,0,0,0,81,0,81,261.12345679012,985,985,0,985,0,21.473096446701,4.5289340101523,0,65,147,147,0
"Thu Oct 19 04:55:07 2006 +0000",25,107,34552,0.1756970260223,13032,21520,0,0,0,81,0,81,260.01234567901,982,982,0,982,0,21.447046843177,4.5295315682281,0,65,146,146,0
"Wed Oct 18 12:55:19 2006 +0000",25,108,34727,0.17629109066531,13098,21629,0,0,0,81,0,81,260.59259259259,982,982,0,982,0,21.494908350306,4.5529531568228,0,68,146,146,0
"Tue Oct 17 17:39:48 2006 +0000",25,108,34612,0.17597402597403,13052,21560,0,0,0,81,0,81,259.71604938272,981,981,0,981,0,21.444444444444,4.5372069317023,0,68,146,146,0
"Sun Oct 15 08:13:41 2006 +0000",25,108,34566,0.17598699489085,13036,21530,0,0,0,81,0,81,259.34567901235,980,980,0,980,0,21.435714285714,4.5357142857143,0,68,146,146,0
"Sat Oct 14 17:21:28 2006 +0000",25,108,34405,0.17600262061865,13036,21369,0,0,0,81,0,81,257.35802469136,979,979,0,979,0,21.29315628192,4.5107252298264,0,68,146,146,0
"Fri Oct 13 04:45:12 2006 +0000",25,108,34390,0.17607942305891,13036,21354,0,0,0,81,0,81,257.18518518519,977,977,0,977,0,21.32241555783,4.5168884339816,0,68,146,146,0
"Mon Oct 9 23:44:20 2006 +0000",25,107,34020,0.17620560481768,12931,21089,0,0,0,80,0,80,257.225,966,966,0,966,0,21.302277432712,4.5144927536232,0,68,146,146,0
"Sun Oct 8 15:30:32 2006 +0000",25,107,33850,0.17579745386926,12877,20973,0,0,0,80,0,80,255.8375,958,958,0,958,0,21.364300626305,4.5135699373695,0,68,140,140,0
"Fri Sep 29 01:30:09 2006 +0000",25,107,33667,0.17478854286813,12859,20808,0,0,0,80,0,80,253.75,955,955,0,955,0,21.256544502618,4.4722513089005,0,68,140,140,0
"Thu Sep 28 20:26:54 2006 +0000",25,107,33539,0.17449599691328,12805,20734,0,0,0,80,0,80,252.7,952,952,0,952,0,21.235294117647,4.4632352941176,0,68,140,140,0
"Fri Sep 22 17:52:13 2006 +0000",25,107,33516,0.17440007725363,12805,20711,0,0,0,80,0,80,252.4125,951,951,0,951,0,21.233438485804,4.4605678233438,0,68,140,140,0
"Wed Sep 20 04:43:28 2006 +0000",25,107,33295,0.17306194000779,12759,20536,0,0,0,80,0,80,250.225,946,946,0,946,0,21.16067653277,4.4207188160677,0,68,140,140,0
"Mon Sep 18 20:11:40 2006 +0000",25,107,33271,0.17282566302652,12759,20512,0,0,0,80,0,80,249.925,946,946,0,946,0,21.135306553911,4.4112050739958,0,68,140,140,0
"Fri Sep 15 02:13:21 2006 +0000",25,107,33286,0.17299166950845,12759,20527,0,0,0,80,0,80,250.3,946,946,0,946,0,21.167019027484,4.4196617336152,0,68,140,140,0
"Tue Sep 12 01:55:32 2006 +0000",25,107,33271,0.17297666033231,12748,20523,0,0,0,80,0,80,250.1875,946,946,0,946,0,21.157505285412,4.4186046511628,0,68,140,140,0
"Sun Sep 10 17:30:29 2006 +0000",25,105,32928,0.17313771981822,12684,20244,0,0,0,78,0,78,253.08974358974,932,932,0,932,0,21.181330472103,4.4216738197425,0,68,140,140,0
"Tue Sep 5 18:10:59 2006 +0000",25,104,32747,0.17327569071755,12623,20124,0,0,0,77,0,77,255.11688311688,923,923,0,923,0,21.282773564464,4.4398699891658,0,66,140,140,0
"Tue Aug 29 06:07:31 2006 +0000",25,104,32608,0.17350913994606,12586,20022,0,0,0,77,0,77,254.05194805195,916,916,0,916,0,21.355895196507,4.4596069868996,0,66,140,140,0
"Tue Aug 22 12:08:44 2006 +0000",25,104,32496,0.17260232744783,12560,19936,0,0,0,77,0,77,252.92207792208,914,914,0,914,0,21.307439824945,4.4321663019694,0,66,140,140,0
"Sun Aug 20 22:21:22 2006 +0000",25,102,31966,0.17111946363267,12278,19688,0,0,0,75,0,75,255.89333333333,899,899,0,899,0,21.348164627364,4.4093437152392,0,66,140,140,0
"Fri Aug 18 07:53:45 2006 +0000",25,101,31801,0.16891788572302,12182,19619,0,0,0,74,0,74,258.32432432432,887,887,0,887,0,21.551296505073,4.3945885005637,0,66,142,142,0
"Sat Aug 12 01:18:28 2006 +0000",24,99,31564,0.16935566745453,12102,19462,0,0,0,73,0,73,261.15068493151,885,885,0,885,0,21.541242937853,4.3898305084746,0,57,133,133,0
"Mon Aug 7 11:32:42 2006 +0000",24,99,31387,0.16852245067067,12078,19309,0,0,0,73,0,73,259.02739726027,883,883,0,883,0,21.41449603624,4.3499433748584,0,57,133,133,0
"Sun Aug 6 17:55:01 2006 +0000",24,99,31298,0.16826948068826,12061,19237,0,0,0,73,0,73,258.08219178082,880,880,0,880,0,21.409090909091,4.3431818181818,0,57,132,132,0
"Tue Aug 1 21:26:00 2006 +0000",24,99,31240,0.16818679314119,12053,19187,0,0,0,73,0,73,257.39726027397,878,878,0,878,0,21.400911161731,4.3394077448747,0,57,132,132,0
"Sun Jul 30 12:24:03 2006 +0000",24,99,31183,0.16723299702023,12054,19129,0,0,0,73,0,73,256.65753424658,878,878,0,878,0,21.339407744875,4.3086560364465,0,57,132,132,0
"Sat Jul 29 05:58:31 2006 +0000",24,98,32674,0.1690681557561,12617,20057,0,0,0,72,0,72,274.16666666667,930,930,0,930,0,21.225806451613,4.3204301075269,0,57,132,132,0
"Sun Jul 23 18:59:52 2006 +0000",24,97,32438,0.16798915226999,12526,19912,0,0,0,71,0,71,275.87323943662,923,923,0,923,0,21.221018418202,4.2957746478873,0,57,132,132,0
"Fri Jul 21 08:03:03 2006 +0000",24,96,31896,0.16690537084399,12346,19550,0,0,0,70,0,70,274.94285714286,910,910,0,910,0,21.149450549451,4.2593406593407,0,56,131,131,0
"Fri Jul 7 19:46:19 2006 +0000",24,97,32098,0.16521650638579,12445,19653,0,0,0,71,0,71,272.87323943662,926,926,0,926,0,20.922246220302,4.1900647948164,0,58,130,130,0
"Thu Jul 6 13:04:21 2006 +0000",24,97,32011,0.16031778366266,12375,19636,0,0,0,71,0,71,266.08450704225,913,913,0,913,0,20.692223439211,4.1226725082147,0,58,130,130,0
"Tue Jun 27 10:29:35 2006 +0000",24,97,31844,0.16442020784031,12406,19438,0,0,0,71,0,71,270.54929577465,923,923,0,923,0,20.811484290358,4.1570964247021,0,57,130,130,0
"Thu Jun 22 21:07:03 2006 +0000",24,97,31838,0.16434196304493,12409,19429,0,0,0,71,0,71,270.42253521127,923,923,0,923,0,20.80173347779,4.1538461538462,0,57,130,130,0
"Mon Jun 19 02:55:53 2006 +0000",24,97,31820,0.16429748660898,12404,19416,0,0,0,71,0,71,270.29577464789,922,922,0,922,0,20.81453362256,4.1540130151844,0,57,130,130,0
"Fri Jun 16 21:02:38 2006 +0000",24,97,31885,0.16335586399051,12504,19381,0,0,0,71,0,71,270.16901408451,936,936,0,936,0,20.49358974359,4.0833333333333,0,57,130,130,0
"Thu Jun 15 14:39:34 2006 +0000",24,97,31670,0.16115272575947,12446,19224,0,0,0,71,0,71,267.84507042254,929,929,0,929,0,20.470398277718,4.0355220667384,0,57,130,130,0
"Wed Jun 14 23:43:59 2006 +0000",24,97,31571,0.16083916083916,12409,19162,0,0,0,71,0,71,266.98591549296,926,926,0,926,0,20.470842332613,4.0280777537797,0,55,130,130,0
"Tue May 9 02:15:47 2006 +0000",22,87,30177,0.13141893618108,10606,19571,0,0,0,60,0,60,305.83333333333,805,805,0,805,0,22.795031055901,3.895652173913,0,46,125,125,0
"Mon Apr 24 21:22:56 2006 +0000",18,77,27773,0.13127197633532,9856,17917,0,0,0,59,0,59,288.33898305085,769,769,0,769,0,22.122236671001,3.7958387516255,0,43,96,96,0
"Sun Mar 26 17:31:33 2006 +0000",18,77,25394,0.13157555440949,9882,15512,0,0,0,58,0,58,252.51724137931,736,736,0,736,0,19.899456521739,3.5095108695652,0,43,95,95,0
"Tue Mar 14 13:58:29 2006 +0000",18,75,24561,0.13161411010155,9593,14968,0,0,0,57,0,57,247.70175438596,720,720,0,720,0,19.609722222222,3.4777777777778,0,43,93,93,0
"Sun Mar 12 08:06:12 2006 +0000",18,74,24146,0.13163279225208,9484,14662,0,0,0,56,0,56,247.07142857143,705,705,0,705,0,19.625531914894,3.4808510638298,0,42,93,93,0
"Wed Mar 1 19:13:48 2006 +0000",18,73,23497,0.1298399040835,9318,14179,0,0,0,55,0,55,244.76363636364,690,690,0,690,0,19.510144927536,3.4376811594203,0,40,91,91,0
"Wed Feb 22 18:35:41 2006 +0000",18,72,23059,0.12767805442965,9243,13816,0,0,0,55,0,55,238.94545454545,682,682,0,682,0,19.269794721408,3.3607038123167,0,40,81,81,0
"Sun Feb 19 01:54:39 2006 +0000",18,73,23250,0.12761037647229,9411,13839,0,0,0,56,0,56,235.07142857143,690,690,0,690,0,19.078260869565,3.331884057971,0,40,80,80,0
"Fri Feb 3 07:12:40 2006 +0000",18,73,22553,0.12357169882709,9338,13215,0,0,0,56,0,56,225.16071428571,681,681,0,681,0,18.515418502203,3.1850220264317,0,38,78,78,0
"Wed Jan 25 22:40:17 2006 +0000",18,72,21853,0.12314843996218,9161,12692,0,0,0,55,0,55,221.23636363636,662,662,0,662,0,18.380664652568,3.166163141994,0,35,77,77,0
"Tue Jan 17 22:13:15 2006 +0000",18,72,21583,0.1222472271339,9141,12442,0,0,0,55,0,55,216.98181818182,656,656,0,656,0,18.192073170732,3.1265243902439,0,35,77,77,0
"Fri Jan 13 07:15:10 2006 +0000",18,71,21159,0.12247218387071,8846,12313,0,0,0,55,0,55,214.05454545455,651,651,0,651,0,18.084485407066,3.1213517665131,0,35,76,76,0
"Fri Jan 6 04:46:42 2006 +0000",17,68,18107,0.12735757340074,7821,10286,0,0,0,52,0,52,187.5,536,536,0,536,0,18.190298507463,3.2350746268657,0,26,95,95,0
"Wed Dec 28 17:23:12 2005 +0000",17,68,18020,0.12687078157097,7797,10223,0,0,0,52,0,52,187.05769230769,536,536,0,536,0,18.147388059701,3.2220149253731,0,24,95,95,0
"Fri Dec 23 22:04:03 2005 +0000",17,67,17217,0.12591297191647,7496,9721,0,0,0,51,0,51,180.96078431373,518,518,0,518,0,17.816602316602,3.1891891891892,0,24,94,94,0
"Wed Nov 2 03:24:04 2005 +0000",29,92,16975,0.12311641924322,8016,8959,0,0,0,45,0,45,185.08888888889,489,489,0,489,0,17.032719836401,3.0715746421268,0,24,88,88,0
"Sat Oct 29 01:23:04 2005 +0000",29,92,16862,0.1234987536823,8036,8826,0,0,0,45,0,45,182.73333333333,484,484,0,484,0,16.989669421488,3.0723140495868,0,23,88,88,0
"Mon Oct 24 09:54:24 2005 +0000",29,89,15981,0.12546703627817,7684,8297,0,0,0,42,0,42,182.71428571429,454,454,0,454,0,16.903083700441,3.0969162995595,0,23,85,85,0
"Sun Oct 9 01:56:21 2005 +0000",27,91,16706,0.12650882079851,8090,8616,0,0,0,45,0,45,180.33333333333,484,484,0,484,0,16.76652892562,3.0681818181818,0,23,84,84,0
"Thu Sep 29 17:31:23 2005 +0000",22,90,15652,0.13375116682224,8153,7499,0,0,0,47,0,47,158.46808510638,440,440,0,440,0,16.927272727273,3.1045454545455,0,22,76,76,0
"Mon Sep 19 01:16:05 2005 +0000",68,290,49723,0.081908506828635,21240,28483,0,0,0,442,0,442,62.486425339367,2409,2409,0,2409,0,11.464923204649,1.901203819012,2,29,118,118,0
"Wed Sep 14 04:11:56 2005 +0000",67,289,49430,0.08162471719457,21142,28288,0,0,0,441,0,441,62.326530612245,2403,2403,0,2403,0,11.438202247191,1.8955472326259,2,23,119,119,0
"Thu Aug 25 16:40:50 2005 +0000",68,285,47415,0.0784032598853,20911,26504,0,0,0,433,0,433,60.050808314088,2336,2336,0,2336,0,11.130993150685,1.8411815068493,0,20,102,102,0
"Sat Jul 30 02:23:57 2005 +0000",17,124,37011,0.075372904474854,14284,22727,0,0,0,279,0,279,83.874551971326,2179,2179,0,2179,0,10.739329967875,1.7430013767783,0,17,117,117,0
"Sun Jul 10 05:08:19 2005 +0000",17,119,35626,0.073570352790836,13715,21911,0,0,0,274,0,274,82.105839416058,2154,2154,0,2154,0,10.444289693593,1.7056638811513,0,17,113,113,0
"Mon Jul 4 01:49:09 2005 +0000",17,119,34375,0.072667217175888,12577,21798,0,0,0,274,0,274,80.700729927007,2146,2146,0,2146,0,10.303821062442,1.695246971109,0,17,113,113,0
"Mon Jul 4 00:53:17 2005 +0000",17,119,34232,0.072635445362718,12452,21780,0,0,0,275,0,275,80.334545454545,2146,2146,0,2146,0,10.29450139795,1.6943150046598,0,17,113,113,0
"Sat Jul 2 04:36:18 2005 +0000",17,119,34718,0.074308729691813,12621,22097,0,0,0,274,0,274,81.773722627737,2177,2177,0,2177,0,10.292145153881,1.7119889756546,0,17,113,113,0
"Thu Jun 23 13:59:02 2005 +0000",17,119,34767,0.074385014669375,12612,22155,0,0,0,274,0,274,82.065693430657,2181,2181,0,2181,0,10.30994956442,1.7138927097662,0,17,113,113,0
"Mon Jun 20 23:08:59 2005 +0000",14,114,33926,0.073399990784684,12223,21703,0,0,0,271,0,271,81.107011070111,2148,2148,0,2148,0,10.232774674115,1.6997206703911,0,17,113,113,0
"Sun Jun 12 20:50:12 2005 +0000",9,47,9188,0.13304093567251,5084,4104,0,0,0,42,0,42,105.7619047619,402,402,0,402,0,11.049751243781,2.2388059701493,0,14,72,72,0
"Wed Jun 1 21:30:39 2005 +0000",8,45,8533,0.13872989915508,4864,3669,0,0,0,41,0,41,98.146341463415,383,383,0,383,0,10.506527415144,2.2323759791123,0,15,71,71,0
"Sat May 21 22:51:26 2005 +0000",6,41,7410,0.12915006640106,4398,3012,0,0,0,36,0,36,94.416666666667,333,333,0,333,0,10.207207207207,2.0840840840841,0,12,65,65,0
"Tue May 17 22:04:09 2005 +0000",6,40,7419,0.13371505557427,4450,2969,0,0,0,35,0,35,95.742857142857,325,325,0,325,0,10.310769230769,2.1076923076923,0,15,59,59,0
"Mon May 16 23:14:37 2005 +0000",5,32,5616,0.16444826105625,3287,2329,0,0,0,27,0,27,95.333333333333,256,256,0,256,0,10.0546875,2.34765625,0,15,58,58,0
